timestamp,elapsed_ms,counts,temp_c,temp_f
1784438621,40773528,45,11.250000,52.250000
1784438631,40783540,45,11.250000,52.250000
1784438641,40793551,44,11.000000,51.799999
1784438651,40803563,43,10.750000,51.349998
1784438661,40813575,44,11.000000,51.799999
1784438671,40823587,45,11.250000,52.250000
1784438681,40833599,45,11.250000,52.250000
1784438691,40843611,40,10.000000,50.000000
1784438701,40853623,43,10.750000,51.349998
1784438712,40863635,43,10.750000,51.349998
1784438722,40873647,44,11.000000,51.799999
1784438732,40883659,43,10.750000,51.349998
1784438742,40893670,44,11.000000,51.799999
1784438752,40903682,45,11.250000,52.250000
1784438762,40913694,43,10.750000,51.349998
1784438772,40923706,43,10.750000,51.349998
1784438782,40933718,43,10.750000,51.349998
1784438792,40943730,43,10.750000,51.349998
1784438802,40953742,44,11.000000,51.799999
1784438812,40963754,44,11.000000,51.799999
1784438822,40973766,44,11.000000,51.799999
1784438832,40983778,44,11.000000,51.799999
1784438842,40993790,44,11.000000,51.799999
1784438852,41003801,44,11.000000,51.799999
1784438862,41013813,43,10.750000,51.349998
1784438872,41023825,44,11.000000,51.799999
1784438882,41033837,43,10.750000,51.349998
1784438892,41043849,43,10.750000,51.349998
1784438902,41053861,44,11.000000,51.799999
1784438912,41063873,43,10.750000,51.349998
1784438922,41073885,42,10.500000,50.900002
1784438932,41083897,44,11.000000,51.799999
1784438942,41093909,43,10.750000,51.349998
1784438952,41103920,41,10.250000,50.450001
1784438962,41113932,44,11.000000,51.799999
1784438972,41123944,44,11.000000,51.799999
1784438982,41133956,44,11.000000,51.799999
1784438992,41143968,43,10.750000,51.349998
1784439002,41153980,42,10.500000,50.900002
1784439012,41163992,43,10.750000,51.349998
1784439022,41174004,43,10.750000,51.349998
1784439032,41184016,44,11.000000,51.799999
1784439042,41194028,43,10.750000,51.349998
1784439052,41204040,44,11.000000,51.799999
1784439062,41214051,44,11.000000,51.799999
1784439072,41224063,43,10.750000,51.349998
1784439082,41234075,41,10.250000,50.450001
1784439092,41244087,44,11.000000,51.799999
1784439102,41254099,42,10.500000,50.900002
1784439112,41264111,44,11.000000,51.799999
1784439122,41274123,44,11.000000,51.799999
1784439132,41284135,44,11.000000,51.799999
1784439142,41294147,43,10.750000,51.349998
1784439152,41304159,44,11.000000,51.799999
1784439162,41314170,44,11.000000,51.799999
1784439172,41324182,42,10.500000,50.900002
1784439182,41334194,43,10.750000,51.349998
1784439192,41344206,43,10.750000,51.349998
1784439202,41354218,43,10.750000,51.349998
1784439212,41364230,43,10.750000,51.349998
1784439222,41374242,44,11.000000,51.799999
1784439232,41384254,42,10.500000,50.900002
1784439242,41394266,43,10.750000,51.349998
1784439252,41404278,43,10.750000,51.349998
1784439262,41414290,43,10.750000,51.349998
1784439272,41424301,43,10.750000,51.349998
1784439282,41434313,44,11.000000,51.799999
1784439292,41444325,44,11.000000,51.799999
1784439302,41454337,43,10.750000,51.349998
1784439312,41464349,43,10.750000,51.349998
1784439322,41474361,43,10.750000,51.349998
1784439332,41484373,42,10.500000,50.900002
1784439342,41494385,43,10.750000,51.349998
1784439352,41504397,41,10.250000,50.450001
1784439362,41514409,44,11.000000,51.799999
1784439372,41524420,44,11.000000,51.799999
1784439382,41534432,43,10.750000,51.349998
1784439392,41544444,43,10.750000,51.349998
1784439402,41554456,43,10.750000,51.349998
1784439412,41564468,43,10.750000,51.349998
1784439422,41574480,43,10.750000,51.349998
1784439432,41584492,43,10.750000,51.349998
1784439442,41594504,41,10.250000,50.450001
1784439452,41604516,43,10.750000,51.349998
1784439462,41614528,43,10.750000,51.349998
1784439472,41624540,42,10.500000,50.900002
1784439482,41634551,42,10.500000,50.900002
1784439492,41644563,43,10.750000,51.349998
1784439502,41654575,43,10.750000,51.349998
1784439512,41664587,42,10.500000,50.900002
1784439522,41674599,43,10.750000,51.349998
1784439532,41684611,43,10.750000,51.349998
1784439542,41694623,43,10.750000,51.349998
1784439553,41704635,42,10.500000,50.900002
1784439563,41714647,42,10.500000,50.900002
1784439573,41724659,42,10.500000,50.900002
1784439583,41734670,43,10.750000,51.349998
1784439593,41744682,43,10.750000,51.349998
1784439603,41754694,43,10.750000,51.349998
1784439613,41764706,42,10.500000,50.900002
1784439623,41774718,43,10.750000,51.349998
1784439633,41784730,43,10.750000,51.349998
1784439643,41794742,43,10.750000,51.349998
1784439653,41804754,43,10.750000,51.349998
1784439663,41814766,43,10.750000,51.349998
1784439673,41824778,42,10.500000,50.900002
1784439683,41834790,42,10.500000,50.900002
1784439693,41844801,42,10.500000,50.900002
1784439703,41854813,41,10.250000,50.450001
1784439713,41864825,42,10.500000,50.900002
1784439723,41874837,43,10.750000,51.349998
1784439733,41884849,43,10.750000,51.349998
1784439743,41894861,42,10.500000,50.900002
1784439753,41904873,43,10.750000,51.349998
1784439763,41914885,44,11.000000,51.799999
1784439773,41924897,41,10.250000,50.450001
1784439783,41934909,43,10.750000,51.349998
1784439793,41944920,43,10.750000,51.349998
1784439803,41954932,41,10.250000,50.450001
1784439813,41964944,42,10.500000,50.900002
1784439823,41974956,43,10.750000,51.349998
1784439833,41984968,42,10.500000,50.900002
1784439843,41994980,42,10.500000,50.900002
1784439853,42004992,42,10.500000,50.900002
1784439863,42015004,43,10.750000,51.349998
1784439873,42025016,43,10.750000,51.349998
1784439883,42035028,43,10.750000,51.349998
1784439893,42045040,43,10.750000,51.349998
1784439903,42055051,42,10.500000,50.900002
1784439913,42065063,42,10.500000,50.900002
1784439923,42075075,44,11.000000,51.799999
1784439933,42085087,40,10.000000,50.000000
1784439943,42095099,42,10.500000,50.900002
1784439953,42105111,41,10.250000,50.450001
1784439963,42115123,42,10.500000,50.900002
1784439973,42125135,43,10.750000,51.349998
1784439983,42135147,41,10.250000,50.450001
1784439993,42145159,42,10.500000,50.900002
1784440003,42155171,42,10.500000,50.900002
1784440013,42165182,41,10.250000,50.450001
1784440023,42175194,43,10.750000,51.349998
1784440033,42185206,42,10.500000,50.900002
1784440043,42195218,43,10.750000,51.349998
1784440053,42205230,43,10.750000,51.349998
1784440063,42215242,43,10.750000,51.349998
1784440073,42225254,43,10.750000,51.349998
1784440083,42235266,42,10.500000,50.900002
1784440093,42245278,41,10.250000,50.450001
1784440103,42255290,42,10.500000,50.900002
1784440113,42265301,43,10.750000,51.349998
1784440123,42275313,42,10.500000,50.900002
1784440133,42285325,42,10.500000,50.900002
1784440143,42295337,43,10.750000,51.349998
1784440153,42305349,41,10.250000,50.450001
1784440163,42315361,42,10.500000,50.900002
1784440173,42325373,42,10.500000,50.900002
1784440183,42335385,42,10.500000,50.900002
1784440193,42345397,42,10.500000,50.900002
1784440203,42355409,42,10.500000,50.900002
1784440213,42365421,42,10.500000,50.900002
1784440223,42375432,41,10.250000,50.450001
1784440233,42385444,42,10.500000,50.900002
1784440243,42395456,42,10.500000,50.900002
1784440253,42405468,41,10.250000,50.450001
1784440263,42415480,42,10.500000,50.900002
1784440273,42425492,42,10.500000,50.900002
1784440283,42435504,43,10.750000,51.349998
1784440293,42445516,42,10.500000,50.900002
1784440303,42455528,40,10.000000,50.000000
1784440313,42465540,43,10.750000,51.349998
1784440323,42475551,42,10.500000,50.900002
1784440333,42485563,42,10.500000,50.900002
1784440343,42495575,41,10.250000,50.450001
1784440353,42505587,41,10.250000,50.450001
1784440363,42515599,42,10.500000,50.900002
1784440373,42525611,41,10.250000,50.450001
1784440383,42535623,42,10.500000,50.900002
1784440393,42545635,41,10.250000,50.450001
1784440404,42555647,42,10.500000,50.900002
1784440414,42565659,42,10.500000,50.900002
1784440424,42575671,42,10.500000,50.900002
1784440434,42585682,43,10.750000,51.349998
1784440444,42595694,42,10.500000,50.900002
1784440454,42605706,41,10.250000,50.450001
1784440464,42615718,42,10.500000,50.900002
1784440474,42625730,41,10.250000,50.450001
1784440484,42635742,43,10.750000,51.349998
1784440494,42645754,42,10.500000,50.900002
1784440504,42655766,42,10.500000,50.900002
1784440514,42665778,42,10.500000,50.900002
1784440524,42675790,42,10.500000,50.900002
1784440534,42685801,40,10.000000,50.000000
1784440544,42695813,42,10.500000,50.900002
1784440554,42705825,43,10.750000,51.349998
1784440564,42715837,42,10.500000,50.900002
1784440574,42725849,42,10.500000,50.900002
1784440584,42735861,41,10.250000,50.450001
1784440594,42745873,40,10.000000,50.000000
1784440604,42755885,42,10.500000,50.900002
1784440614,42765897,41,10.250000,50.450001
1784440624,42775909,42,10.500000,50.900002
1784440634,42785921,40,10.000000,50.000000
1784440644,42795932,41,10.250000,50.450001
1784440654,42805944,40,10.000000,50.000000
1784440664,42815956,42,10.500000,50.900002
1784440674,42825968,42,10.500000,50.900002
1784440684,42835980,40,10.000000,50.000000
1784440694,42845992,41,10.250000,50.450001
1784440704,42856004,43,10.750000,51.349998
1784440714,42866016,42,10.500000,50.900002
1784440724,42876028,43,10.750000,51.349998
1784440734,42886040,39,9.750000,49.549999
1784440744,42896052,41,10.250000,50.450001
1784440754,42906063,42,10.500000,50.900002
1784440764,42916075,42,10.500000,50.900002
1784440774,42926087,41,10.250000,50.450001
1784440784,42936099,38,9.500000,49.099998
1784440794,42946111,39,9.750000,49.549999
1784440804,42956123,42,10.500000,50.900002
1784440814,42966135,42,10.500000,50.900002
1784440824,42976147,42,10.500000,50.900002
1784440834,42986159,41,10.250000,50.450001
1784440844,42996171,43,10.750000,51.349998
1784440854,43006182,40,10.000000,50.000000
1784440864,43016194,42,10.500000,50.900002
1784440874,43026206,42,10.500000,50.900002
1784440884,43036218,43,10.750000,51.349998
1784440894,43046230,41,10.250000,50.450001
1784440904,43056242,41,10.250000,50.450001
1784440914,43066254,42,10.500000,50.900002
1784440924,43076266,42,10.500000,50.900002
1784440934,43086278,41,10.250000,50.450001
1784440944,43096290,39,9.750000,49.549999
1784440954,43106302,41,10.250000,50.450001
1784440964,43116313,40,10.000000,50.000000
1784440974,43126325,42,10.500000,50.900002
1784440984,43136337,42,10.500000,50.900002
1784440994,43146349,41,10.250000,50.450001
1784441004,43156361,42,10.500000,50.900002
1784441014,43166373,43,10.750000,51.349998
1784441024,43176385,41,10.250000,50.450001
1784441034,43186397,41,10.250000,50.450001
1784441044,43196409,42,10.500000,50.900002
1784441054,43206421,40,10.000000,50.000000
1784441064,43216432,40,10.000000,50.000000
1784441074,43226444,41,10.250000,50.450001
1784441084,43236456,41,10.250000,50.450001
1784441094,43246468,39,9.750000,49.549999
1784441104,43256480,41,10.250000,50.450001
1784441114,43266492,42,10.500000,50.900002
1784441124,43276504,42,10.500000,50.900002
1784441134,43286516,41,10.250000,50.450001
1784441144,43296528,41,10.250000,50.450001
1784441154,43306540,42,10.500000,50.900002
1784441164,43316552,41,10.250000,50.450001
1784441174,43326563,42,10.500000,50.900002
1784441184,43336575,41,10.250000,50.450001
1784441194,43346587,42,10.500000,50.900002
1784441204,43356599,42,10.500000,50.900002
1784441214,43366611,42,10.500000,50.900002
1784441224,43376623,41,10.250000,50.450001
1784441234,43386635,40,10.000000,50.000000
1784441245,43396647,41,10.250000,50.450001
1784441255,43406659,41,10.250000,50.450001
1784441265,43416671,40,10.000000,50.000000
1784441275,43426682,41,10.250000,50.450001
1784441285,43436694,42,10.500000,50.900002
1784441295,43446706,41,10.250000,50.450001
1784441305,43456718,41,10.250000,50.450001
1784441315,43466730,41,10.250000,50.450001
1784441325,43476742,40,10.000000,50.000000
1784441335,43486754,40,10.000000,50.000000
1784441345,43496766,40,10.000000,50.000000
1784441355,43506778,42,10.500000,50.900002
1784441365,43516790,40,10.000000,50.000000
1784441375,43526802,41,10.250000,50.450001
1784441385,43536813,40,10.000000,50.000000
1784441395,43546825,41,10.250000,50.450001
1784441405,43556837,38,9.500000,49.099998
1784441415,43566849,41,10.250000,50.450001
1784441425,43576861,40,10.000000,50.000000
1784441435,43586873,40,10.000000,50.000000
1784441445,43596885,42,10.500000,50.900002
1784441455,43606897,41,10.250000,50.450001
1784441465,43616909,41,10.250000,50.450001
1784441475,43626921,40,10.000000,50.000000
1784441485,43636932,42,10.500000,50.900002
1784441495,43646944,39,9.750000,49.549999
1784441505,43656956,40,10.000000,50.000000
1784441515,43666968,42,10.500000,50.900002
1784441525,43676980,41,10.250000,50.450001
1784441535,43686992,38,9.500000,49.099998
1784441545,43697004,42,10.500000,50.900002
1784441555,43707016,39,9.750000,49.549999
1784441565,43717028,40,10.000000,50.000000
1784441575,43727040,41,10.250000,50.450001
1784441585,43737052,39,9.750000,49.549999
1784441595,43747063,38,9.500000,49.099998
1784441605,43757075,41,10.250000,50.450001
1784441615,43767087,41,10.250000,50.450001
1784441625,43777099,41,10.250000,50.450001
1784441635,43787111,39,9.750000,49.549999
1784441645,43797123,42,10.500000,50.900002
1784441655,43807135,40,10.000000,50.000000
1784441665,43817147,41,10.250000,50.450001
1784441675,43827159,41,10.250000,50.450001
1784441685,43837171,41,10.250000,50.450001
1784441695,43847182,39,9.750000,49.549999
1784441705,43857194,40,10.000000,50.000000
1784441715,43867206,40,10.000000,50.000000
1784441725,43877218,41,10.250000,50.450001
1784441735,43887230,41,10.250000,50.450001
1784441745,43897242,39,9.750000,49.549999
1784441755,43907254,41,10.250000,50.450001
1784441765,43917266,39,9.750000,49.549999
1784441775,43927278,40,10.000000,50.000000
1784441785,43937290,39,9.750000,49.549999
1784441795,43947302,41,10.250000,50.450001
1784441805,43957313,41,10.250000,50.450001
1784441815,43967325,41,10.250000,50.450001
1784441825,43977337,41,10.250000,50.450001
1784441835,43987349,42,10.500000,50.900002
1784441845,43997361,40,10.000000,50.000000
1784441855,44007373,40,10.000000,50.000000
1784441865,44017385,41,10.250000,50.450001
1784441875,44027397,41,10.250000,50.450001
1784441885,44037409,39,9.750000,49.549999
1784441895,44047421,40,10.000000,50.000000
1784441905,44057432,41,10.250000,50.450001
1784441915,44067444,39,9.750000,49.549999
1784441925,44077456,40,10.000000,50.000000
1784441935,44087468,39,9.750000,49.549999
1784441945,44097480,40,10.000000,50.000000
1784441955,44107492,39,9.750000,49.549999
1784441965,44117504,41,10.250000,50.450001
1784441975,44127516,40,10.000000,50.000000
1784441985,44137528,40,10.000000,50.000000
1784441995,44147540,41,10.250000,50.450001
1784442005,44157552,41,10.250000,50.450001
1784442015,44167563,41,10.250000,50.450001
1784442025,44177575,40,10.000000,50.000000
1784442035,44187587,41,10.250000,50.450001
1784442045,44197599,41,10.250000,50.450001
1784442055,44207611,39,9.750000,49.549999
1784442065,44217623,40,10.000000,50.000000
1784442075,44227635,38,9.500000,49.099998
1784442086,44237647,42,10.500000,50.900002
1784442096,44247659,39,9.750000,49.549999
1784442106,44257671,40,10.000000,50.000000
1784442116,44267683,42,10.500000,50.900002
1784442126,44277694,41,10.250000,50.450001
1784442136,44287706,40,10.000000,50.000000
1784442146,44297718,40,10.000000,50.000000
1784442156,44307730,40,10.000000,50.000000
1784442166,44317742,39,9.750000,49.549999
1784442176,44327754,41,10.250000,50.450001
1784442186,44337766,40,10.000000,50.000000
1784442196,44347778,39,9.750000,49.549999
1784442206,44357790,39,9.750000,49.549999
1784442216,44367802,41,10.250000,50.450001
1784442226,44377813,39,9.750000,49.549999
1784442236,44387825,40,10.000000,50.000000
1784442246,44397837,41,10.250000,50.450001
1784442256,44407849,39,9.750000,49.549999
1784442266,44417861,40,10.000000,50.000000
1784442276,44427873,40,10.000000,50.000000
1784442286,44437885,40,10.000000,50.000000
1784442296,44447897,40,10.000000,50.000000
1784442306,44457909,40,10.000000,50.000000
1784442316,44467921,40,10.000000,50.000000
1784442326,44477933,40,10.000000,50.000000
1784442336,44487944,38,9.500000,49.099998
1784442346,44497956,39,9.750000,49.549999
1784442356,44507968,39,9.750000,49.549999
1784442366,44517980,38,9.500000,49.099998
1784442376,44527992,40,10.000000,50.000000
1784442386,44538004,40,10.000000,50.000000
1784442396,44548016,38,9.500000,49.099998
1784442406,44558028,40,10.000000,50.000000
1784442416,44568040,41,10.250000,50.450001
1784442426,44578052,40,10.000000,50.000000
1784442436,44588063,40,10.000000,50.000000
1784442446,44598075,41,10.250000,50.450001
1784442456,44608087,41,10.250000,50.450001
1784442466,44618099,40,10.000000,50.000000
1784442476,44628111,40,10.000000,50.000000
1784442486,44638123,40,10.000000,50.000000
1784442496,44648135,41,10.250000,50.450001
1784442506,44658147,40,10.000000,50.000000
1784442516,44668159,40,10.000000,50.000000
1784442526,44678171,40,10.000000,50.000000
1784442536,44688183,40,10.000000,50.000000
1784442546,44698194,41,10.250000,50.450001
1784442556,44708206,39,9.750000,49.549999
1784442566,44718218,41,10.250000,50.450001
1784442576,44728230,37,9.250000,48.650002
1784442586,44738242,38,9.500000,49.099998
1784442596,44748254,40,10.000000,50.000000
1784442606,44758266,39,9.750000,49.549999
1784442616,44768278,39,9.750000,49.549999
1784442626,44778290,40,10.000000,50.000000
1784442636,44788302,38,9.500000,49.099998
1784442646,44798314,38,9.500000,49.099998
1784442656,44808325,40,10.000000,50.000000
1784442666,44818337,40,10.000000,50.000000
1784442676,44828349,38,9.500000,49.099998
1784442686,44838361,38,9.500000,49.099998
1784442696,44848373,38,9.500000,49.099998
1784442706,44858385,39,9.750000,49.549999
1784442716,44868397,41,10.250000,50.450001
1784442726,44878409,37,9.250000,48.650002
1784442736,44888421,39,9.750000,49.549999
1784442746,44898433,38,9.500000,49.099998
1784442756,44908444,38,9.500000,49.099998
1784442766,44918456,38,9.500000,49.099998
1784442776,44928468,40,10.000000,50.000000
1784442786,44938480,38,9.500000,49.099998
1784442796,44948492,40,10.000000,50.000000
1784442806,44958504,41,10.250000,50.450001
1784442816,44968516,40,10.000000,50.000000
1784442826,44978528,38,9.500000,49.099998
1784442836,44988540,39,9.750000,49.549999
1784442846,44998552,38,9.500000,49.099998
1784442856,45008564,40,10.000000,50.000000
1784442866,45018575,40,10.000000,50.000000
1784442876,45028587,39,9.750000,49.549999
1784442886,45038599,40,10.000000,50.000000
1784442896,45048611,39,9.750000,49.549999
1784442906,45058623,39,9.750000,49.549999
1784442916,45068635,38,9.500000,49.099998
1784442927,45078647,40,10.000000,50.000000
1784442937,45088659,40,10.000000,50.000000
1784442947,45098671,40,10.000000,50.000000
1784442957,45108683,38,9.500000,49.099998
1784442967,45118694,38,9.500000,49.099998
1784442977,45128706,39,9.750000,49.549999
1784442987,45138718,39,9.750000,49.549999
1784442997,45148730,38,9.500000,49.099998
1784443007,45158742,38,9.500000,49.099998
1784443017,45168754,39,9.750000,49.549999
1784443027,45178766,41,10.250000,50.450001
1784443037,45188778,39,9.750000,49.549999
1784443047,45198790,38,9.500000,49.099998
1784443057,45208802,38,9.500000,49.099998
1784443067,45218814,40,10.000000,50.000000
1784443077,45228825,40,10.000000,50.000000
1784443087,45238837,37,9.250000,48.650002
1784443097,45248849,39,9.750000,49.549999
1784443107,45258861,40,10.000000,50.000000
1784443117,45268873,38,9.500000,49.099998
1784443127,45278885,38,9.500000,49.099998
1784443137,45288897,40,10.000000,50.000000
1784443147,45298909,37,9.250000,48.650002
1784443157,45308921,40,10.000000,50.000000
1784443167,45318933,37,9.250000,48.650002
1784443177,45328945,40,10.000000,50.000000
1784443187,45338956,37,9.250000,48.650002
1784443197,45348968,39,9.750000,49.549999
1784443207,45358980,38,9.500000,49.099998
1784443217,45368992,37,9.250000,48.650002
1784443227,45379004,39,9.750000,49.549999
1784443237,45389016,39,9.750000,49.549999
1784443247,45399028,39,9.750000,49.549999
1784443257,45409040,39,9.750000,49.549999
1784443267,45419052,39,9.750000,49.549999
1784443277,45429064,39,9.750000,49.549999
1784443287,45439075,39,9.750000,49.549999
1784443297,45449087,39,9.750000,49.549999
1784443307,45459099,40,10.000000,50.000000
1784443317,45469111,39,9.750000,49.549999
1784443327,45479123,39,9.750000,49.549999
1784443337,45489135,40,10.000000,50.000000
1784443347,45499147,38,9.500000,49.099998
1784443357,45509159,41,10.250000,50.450001
1784443367,45519171,39,9.750000,49.549999
1784443377,45529183,39,9.750000,49.549999
1784443387,45539195,39,9.750000,49.549999
1784443397,45549206,39,9.750000,49.549999
1784443407,45559218,38,9.500000,49.099998
1784443417,45569230,38,9.500000,49.099998
1784443427,45579242,40,10.000000,50.000000
1784443437,45589254,39,9.750000,49.549999
1784443447,45599266,39,9.750000,49.549999
1784443457,45609278,39,9.750000,49.549999
1784443467,45619290,40,10.000000,50.000000
1784443477,45629302,39,9.750000,49.549999
1784443487,45639314,39,9.750000,49.549999
1784443497,45649325,39,9.750000,49.549999
1784443507,45659337,39,9.750000,49.549999
1784443517,45669349,38,9.500000,49.099998
1784443527,45679361,39,9.750000,49.549999
1784443537,45689373,38,9.500000,49.099998
1784443547,45699385,38,9.500000,49.099998
1784443557,45709397,39,9.750000,49.549999
1784443567,45719409,39,9.750000,49.549999
1784443577,45729421,36,9.000000,48.200001
1784443587,45739433,39,9.750000,49.549999
1784443597,45749445,39,9.750000,49.549999
1784443607,45759456,37,9.250000,48.650002
1784443617,45769468,40,10.000000,50.000000
1784443627,45779480,39,9.750000,49.549999
1784443637,45789492,39,9.750000,49.549999
1784443647,45799504,40,10.000000,50.000000
1784443657,45809516,40,10.000000,50.000000
1784443667,45819528,39,9.750000,49.549999
1784443677,45829540,37,9.250000,48.650002
1784443687,45839552,39,9.750000,49.549999
1784443697,45849564,39,9.750000,49.549999
1784443707,45859576,39,9.750000,49.549999
1784443717,45869587,37,9.250000,48.650002
1784443727,45879599,37,9.250000,48.650002
1784443737,45889611,38,9.500000,49.099998
1784443747,45899623,39,9.750000,49.549999
1784443757,45909635,39,9.750000,49.549999
1784443768,45919647,38,9.500000,49.099998
1784443778,45929659,39,9.750000,49.549999
1784443788,45939671,37,9.250000,48.650002
1784443798,45949683,40,10.000000,50.000000
1784443808,45959695,37,9.250000,48.650002
1784443818,45969706,40,10.000000,50.000000
1784443828,45979718,39,9.750000,49.549999
1784443838,45989730,40,10.000000,50.000000
1784443848,45999742,39,9.750000,49.549999
1784443858,46009754,39,9.750000,49.549999
1784443868,46019766,38,9.500000,49.099998
1784443878,46029778,38,9.500000,49.099998
1784443888,46039790,40,10.000000,50.000000
1784443898,46049802,39,9.750000,49.549999
1784443908,46059814,39,9.750000,49.549999
1784443918,46069826,39,9.750000,49.549999
1784443928,46079837,37,9.250000,48.650002
1784443938,46089849,37,9.250000,48.650002
1784443948,46099861,37,9.250000,48.650002
1784443958,46109873,39,9.750000,49.549999
1784443968,46119885,39,9.750000,49.549999
1784443978,46129897,38,9.500000,49.099998
1784443988,46139909,40,10.000000,50.000000
1784443998,46149921,38,9.500000,49.099998
1784444008,46159933,38,9.500000,49.099998
1784444018,46169945,37,9.250000,48.650002
1784444028,46179956,38,9.500000,49.099998
1784444038,46189968,38,9.500000,49.099998
1784444048,46199980,38,9.500000,49.099998
1784444058,46209992,40,10.000000,50.000000
1784444068,46220004,39,9.750000,49.549999
1784444078,46230016,38,9.500000,49.099998
1784444088,46240028,38,9.500000,49.099998
1784444098,46250040,38,9.500000,49.099998
1784444108,46260052,37,9.250000,48.650002
1784444118,46270064,40,10.000000,50.000000
1784444128,46280076,39,9.750000,49.549999
1784444138,46290087,39,9.750000,49.549999
1784444148,46300099,36,9.000000,48.200001
1784444158,46310111,38,9.500000,49.099998
1784444168,46320123,38,9.500000,49.099998
1784444178,46330135,39,9.750000,49.549999
1784444188,46340147,39,9.750000,49.549999
1784444198,46350159,38,9.500000,49.099998
1784444208,46360171,38,9.500000,49.099998
1784444218,46370183,38,9.500000,49.099998
1784444228,46380195,36,9.000000,48.200001
1784444238,46390206,39,9.750000,49.549999
1784444248,46400218,39,9.750000,49.549999
1784444258,46410230,37,9.250000,48.650002
1784444268,46420242,38,9.500000,49.099998
1784444278,46430254,37,9.250000,48.650002
1784444288,46440266,39,9.750000,49.549999
1784444298,46450278,38,9.500000,49.099998
1784444308,46460290,38,9.500000,49.099998
1784444318,46470302,38,9.500000,49.099998
1784444328,46480314,39,9.750000,49.549999
1784444338,46490326,38,9.500000,49.099998
1784444348,46500337,38,9.500000,49.099998
1784444358,46510349,37,9.250000,48.650002
1784444368,46520361,38,9.500000,49.099998
1784444378,46530373,36,9.000000,48.200001
1784444388,46540385,38,9.500000,49.099998
1784444398,46550397,38,9.500000,49.099998
1784444408,46560409,38,9.500000,49.099998
1784444418,46570421,38,9.500000,49.099998
1784444428,46580433,37,9.250000,48.650002
1784444438,46590445,38,9.500000,49.099998
1784444448,46600456,37,9.250000,48.650002
1784444458,46610468,39,9.750000,49.549999
1784444468,46620480,38,9.500000,49.099998
1784444478,46630492,39,9.750000,49.549999
1784444488,46640504,38,9.500000,49.099998
1784444498,46650516,38,9.500000,49.099998
1784444508,46660528,39,9.750000,49.549999
1784444518,46670540,38,9.500000,49.099998
1784444528,46680552,38,9.500000,49.099998
1784444538,46690564,35,8.750000,47.750000
1784444548,46700576,38,9.500000,49.099998
1784444558,46710587,38,9.500000,49.099998
1784444568,46720599,38,9.500000,49.099998
1784444578,46730611,37,9.250000,48.650002
1784444588,46740623,38,9.500000,49.099998
1784444598,46750635,39,9.750000,49.549999
1784444609,46760647,38,9.500000,49.099998
1784444619,46770659,39,9.750000,49.549999
1784444629,46780671,38,9.500000,49.099998
1784444639,46790683,36,9.000000,48.200001
1784444649,46800695,38,9.500000,49.099998
1784444659,46810706,37,9.250000,48.650002
1784444669,46820718,39,9.750000,49.549999
1784444679,46830730,37,9.250000,48.650002
1784444689,46840742,39,9.750000,49.549999
1784444699,46850754,40,10.000000,50.000000
1784444709,46860766,36,9.000000,48.200001
1784444719,46870778,38,9.500000,49.099998
1784444729,46880790,37,9.250000,48.650002
1784444739,46890802,36,9.000000,48.200001
1784444749,46900814,39,9.750000,49.549999
1784444759,46910826,38,9.500000,49.099998
1784444769,46920837,31,7.750000,45.950001
1784444779,46930849,31,7.750000,45.950001
1784444789,46940861,32,8.000000,46.400002
1784444799,46950873,31,7.750000,45.950001
1784444809,46960885,34,8.500000,47.299999
1784444819,46970897,33,8.250000,46.849998
1784444829,46980909,35,8.750000,47.750000
1784444839,46990921,34,8.500000,47.299999
1784444849,47000933,33,8.250000,46.849998
1784444859,47010945,35,8.750000,47.750000
1784444869,47020957,34,8.500000,47.299999
1784444879,47030968,33,8.250000,46.849998
1784444889,47040980,33,8.250000,46.849998
1784444899,47050992,34,8.500000,47.299999
1784444909,47061004,34,8.500000,47.299999
1784444919,47071016,33,8.250000,46.849998
1784444929,47081028,39,9.750000,49.549999
1784444939,47091040,37,9.250000,48.650002
1784444949,47101052,36,9.000000,48.200001
1784444959,47111064,37,9.250000,48.650002
1784444969,47121076,36,9.000000,48.200001
1784444979,47131087,37,9.250000,48.650002
1784444989,47141099,37,9.250000,48.650002
1784444999,47151111,36,9.000000,48.200001
1784445009,47161123,37,9.250000,48.650002
1784445019,47171135,38,9.500000,49.099998
1784445029,47181147,36,9.000000,48.200001
1784445039,47191159,38,9.500000,49.099998
1784445049,47201171,36,9.000000,48.200001
1784445059,47211183,37,9.250000,48.650002
1784445069,47221195,36,9.000000,48.200001
1784445079,47231207,37,9.250000,48.650002
1784445089,47241218,39,9.750000,49.549999
1784445099,47251230,37,9.250000,48.650002
1784445109,47261242,38,9.500000,49.099998
1784445119,47271254,38,9.500000,49.099998
1784445129,47281266,40,10.000000,50.000000
1784445139,47291278,43,10.750000,51.349998
1784445149,47301290,46,11.500000,52.700001
1784445159,47311302,50,12.500000,54.500000
1784445169,47321314,50,12.500000,54.500000
1784445179,47331326,52,13.000000,55.400002
1784445189,47341337,51,12.750000,54.950001
1784445199,47351349,52,13.000000,55.400002
1784445209,47361361,52,13.000000,55.400002
1784445219,47371373,54,13.500000,56.299999
1784445229,47381385,54,13.500000,56.299999
1784445239,47391397,57,14.250000,57.650002
1784445249,47401409,58,14.500000,58.099998
1784445259,47411421,62,15.500000,59.900002
1784445269,47421433,64,16.000000,60.799999
